"region","indicator","Unit","Date","Value"
"Massachusetts","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","13.6212676496491"
"Massachusetts","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","13.6899474432399"
"Massachusetts","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","13.8982107178902"
"Massachusetts","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","13.7487204794528"
"Massachusetts","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","13.5167547092669"
"Massachusetts","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","13.5585893854352"
"Massachusetts","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","13.3016564935063"
"Massachusetts","Public High School Graduates","Number","1990","55941"
"Massachusetts","Public High School Graduates","Number","2000","52950"
"Massachusetts","Public High School Graduates","Number","2004","58326"
"Massachusetts","Public High School Graduates","Number","2005","59665"
"Massachusetts","Public High School Graduates","Number","2006","61272"
"Massachusetts","Public High School Graduates","Number","2007","63903"
"Massachusetts","Public High School Graduates","Number","2008","65197"
"Massachusetts","Public High School Graduates","Number","2009","65258"
"Massachusetts","Public High School Graduates","Number","2010","64462"
"Massachusetts","Public High School Graduates","Number","2011","64724"
"Massachusetts","Public High School Graduates","Number","2012","65157"
"Massachusetts","Public High School Graduates","Number","2013","66360"
"Massachusetts","Public High School Graduates","Number","2014","65200"
"Massachusetts","Public High School Graduates","Number","2015","65570"
"Massachusetts","Public High School Graduates","Number","2016","66560"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","6237.15528195134"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","6365.8733929"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","6408"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","6627.0387666"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","6959.4348146"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","7287.1401412"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","7613.4933252"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","7818.2633273"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","8299.4270518"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","8750.4451612"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","9374.95340240087"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","10072.966682"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","10808.270135"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","11161.320893"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","11582.5481463766"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","12208.3124133379"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","12629.1430778444"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","13262.8109065361"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","14373.3753337673"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","15248.8648706312"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","14632.4386596289"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","15333.6881770499"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","15607.2541577703"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","16110.8363066851"
"Massachusetts","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","16646.1848521328"
"Michigan","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","76.4559504811229"
"Michigan","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","84.3592"
"Michigan","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","85.9103"
"Michigan","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","86.8402"
"Michigan","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","86.5146"
"Michigan","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","86.6577"
"Michigan","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","21.8"
"Michigan","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","25.2212"
"Michigan","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","25.7527"
"Michigan","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","26.295"
"Michigan","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","26.9169"
"Michigan","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","16.4465"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","1990","1584431"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","1995","1641456"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2000","1720626"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2001","1730669"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2002","1785160"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2003","1757604"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2004","1751290"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2005","1742282"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2006","1722656"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2007","1692739"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2008","1659921"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2009","1649082"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2010","1587067"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2011","1573537"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2012","1555370"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2013","1548841"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2014","1532800"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2015","1518300"
"Michigan","Enrollment in Public Elementary and Secondary Schools","Number","2016","1503100"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","1446996"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","1574894"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","1588300"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","1591900"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","1590555"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","1590555"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","1583496"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","1574023"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","1556297"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","1528815"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","1498107"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","1477312"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","1452125"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","1438279"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","1422806"
"Michigan","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","1412373"
"Michigan","Public Elementary and Secondary Teachers","Number","2000","97031"
"Michigan","Public Elementary and Secondary Teachers","Number","2005","98069"
"Michigan","Public Elementary and Secondary Teachers","Number","2007","96204"
"Michigan","Public Elementary and Secondary Teachers","Number","2008","94754"
"Michigan","Public Elementary and Secondary Teachers","Number","2009","92691.22"
"Michigan","Public Elementary and Secondary Teachers","Number","2010","88614.71"
"Michigan","Public Elementary and Secondary Teachers","Number","2011","86997.36"
"Michigan","Public Elementary and Secondary Teachers","Number","2012","86153.59"
"Michigan","Public Elementary and Secondary Teachers","Number","2013","85786.16"
"Michigan","Public Elementary and Secondary Teachers","Number","2014","85038.32"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","17.7327452051406"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","17.76588"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","17.57149"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","17.59531"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","17.5182155898432"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","17.791134910081"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","17.9097465872201"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","18.0871810362981"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","18.053455462506"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","18.054672222186"
"Michigan","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","18.0850468353561"
"Michigan","Public High School Graduates","Number","1990","93807"
"Michigan","Public High School Graduates","Number","2000","97679"
"Michigan","Public High School Graduates","Number","2004","98823"
"Michigan","Public High School Graduates","Number","2005","101582"
"Michigan","Public High School Graduates","Number","2006","102582"
"Michigan","Public High School Graduates","Number","2007","111838"
"Michigan","Public High School Graduates","Number","2008","115183"
"Michigan","Public High School Graduates","Number","2009","112742"
"Michigan","Public High School Graduates","Number","2010","110682"
"Michigan","Public High School Graduates","Number","2011","106017"
"Michigan","Public High School Graduates","Number","2012","105446"
"Michigan","Public High School Graduates","Number","2013","104210"
"Michigan","Public High School Graduates","Number","2014","102520"
"Michigan","Public High School Graduates","Number","2015","101310"
"Michigan","Public High School Graduates","Number","2016","101840"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","5546.40155950604"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","5882.7045164"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","6268"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","6494.307194"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","6658.1279716"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","6994.3958576"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","7165.5801585"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","7567.7332723"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","7717.2192176"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","8142.1501131"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","8885.86395084368"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","9030.5956665"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","9428.4141315"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","9846.5342547"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","10048.7216537624"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","10327.7309598509"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","10598.3085533058"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","10931.8843826082"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","11154.7316673371"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","11492.8934508683"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","11661.3927511589"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","11559.9169913058"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","11461.7383018177"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","11494.7557249548"
"Michigan","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","11677.9175671016"
"Minnesota","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","79.2880845933055"
"Minnesota","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","86.4278"
"Minnesota","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","87.5212"
"Minnesota","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","86.9349"
"Minnesota","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","86.3671"
"Minnesota","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","88.9882"
"Minnesota","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","27.4"
"Minnesota","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","31.7682"
"Minnesota","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","32.6484"
"Minnesota","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","32.7355"
"Minnesota","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","33.6126"
"Minnesota","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","22.3084"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","1990","756374"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","1995","835166"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2000","854340"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2001","851384"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2002","846891"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2003","842854"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2004","838503"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2005","839243"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2006","840565"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2007","837578"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2008","836048"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2009","837053"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2010","838037"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2011","839738"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2012","845404"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2013","850973"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2014","858900"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2015","864900"
"Minnesota","Enrollment in Public Elementary and Secondary Schools","Number","2016","871700"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","699001"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","818819"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","818160"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","813660"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","792896"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","792896"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","788354"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","787521"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","791417"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","790206"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","791427"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","785455"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","786838"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","792437"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","795827"
"Minnesota","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","800941"
"Minnesota","Public Elementary and Secondary Teachers","Number","2000","53457"
"Minnesota","Public Elementary and Secondary Teachers","Number","2005","51107"
"Minnesota","Public Elementary and Secondary Teachers","Number","2007","52975"
"Minnesota","Public Elementary and Secondary Teachers","Number","2008","53083"
"Minnesota","Public Elementary and Secondary Teachers","Number","2009","52839.12"
"Minnesota","Public Elementary and Secondary Teachers","Number","2010","52671.71"
"Minnesota","Public Elementary and Secondary Teachers","Number","2011","52832.26"
"Minnesota","Public Elementary and Secondary Teachers","Number","2012","53584.59"
"Minnesota","Public Elementary and Secondary Teachers","Number","2013","54412.59"
"Minnesota","Public Elementary and Secondary Teachers","Number","2014","55689.64"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","15.9818171614569"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","16.42129"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","16.2021"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","15.81082"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","15.7498257445887"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","15.8415393746149"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","15.9105713484525"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","15.8944175395866"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","15.7769985736571"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","15.6392665741513"
"Minnesota","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","15.3930784971855"
"Minnesota","Public High School Graduates","Number","1990","49087"
"Minnesota","Public High School Graduates","Number","2000","57372"
"Minnesota","Public High School Graduates","Number","2004","59096"
"Minnesota","Public High School Graduates","Number","2005","58391"
"Minnesota","Public High School Graduates","Number","2006","58898"
"Minnesota","Public High School Graduates","Number","2007","59497"
"Minnesota","Public High School Graduates","Number","2008","60409"
"Minnesota","Public High School Graduates","Number","2009","59729"
"Minnesota","Public High School Graduates","Number","2010","59667"
"Minnesota","Public High School Graduates","Number","2011","59357"
"Minnesota","Public High School Graduates","Number","2012","57501"
"Minnesota","Public High School Graduates","Number","2013","58255"
"Minnesota","Public High School Graduates","Number","2014","56380"
"Minnesota","Public High School Graduates","Number","2015","57150"
"Minnesota","Public High School Graduates","Number","2016","56590"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","4970.51963731096"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","5238.7160832"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","5409"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","5553.9444348"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","5719.5057689"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","5999.5279379"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","6162.0788639"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","6371.201441"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","6794.8619312"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","7183.1572478"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","7499.14465590075"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","7960.4389359"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","8050.4535604"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","8440.1385542"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","8934.34263762209"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","9272.84499095584"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","9760.55024945367"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","10184.7830890668"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","10663.3758361744"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","11602.1830074031"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","11365.7530463235"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","11368.1170723834"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","11424.2791338617"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","11754.2832097931"
"Minnesota","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","12140.4188236087"
"Mississippi","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","71.3273453412932"
"Mississippi","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","79.8675"
"Mississippi","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","81.5752"
"Mississippi","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","82.2094"
"Mississippi","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","80.6208"
"Mississippi","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","82.6191"
"Mississippi","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","16.9"
"Mississippi","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","19.8451"
"Mississippi","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","20.0697"
"Mississippi","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","20.5972"
"Mississippi","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","20.4786"
"Mississippi","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","12.9379"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","1990","502417"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","1995","506272"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2000","497871"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2001","493507"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2002","492645"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2003","493540"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2004","495376"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2005","494954"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2006","495026"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2007","494122"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2008","491962"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2009","492481"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2010","490526"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2011","490619"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2012","493650"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2013","492586"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2014","490900"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2015","489900"
"Mississippi","Enrollment in Public Elementary and Secondary Schools","Number","2016","488400"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","476048"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","468746"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","461951"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","461269"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","463470"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","463470"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","463816"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","461112"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","462251"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","461459"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","460797"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","460327"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","460894"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","460703"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","461356"
"Mississippi","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","456100"
"Mississippi","Public Elementary and Secondary Teachers","Number","2000","31006"
"Mississippi","Public Elementary and Secondary Teachers","Number","2005","31433"
"Mississippi","Public Elementary and Secondary Teachers","Number","2007","33560"
"Mississippi","Public Elementary and Secondary Teachers","Number","2008","33358"
"Mississippi","Public Elementary and Secondary Teachers","Number","2009","33103.49"
"Mississippi","Public Elementary and Secondary Teachers","Number","2010","32254.83"
"Mississippi","Public Elementary and Secondary Teachers","Number","2011","32006.66"
"Mississippi","Public Elementary and Secondary Teachers","Number","2012","32613.46"
