"region","indicator","Unit","Date","Value"
"South Carolina","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","17.6"
"South Carolina","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","17.3"
"South Carolina","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","15.9"
"South Carolina","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","17.6"
"South Carolina","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","18.4"
"South Carolina","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","18.7"
"South Carolina","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","19.1"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","18.8"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","18.1"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","18.4"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","17.5"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","16.9"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","16.4"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","16.3"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","16"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","17.1"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","17.3"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","17.9"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","17"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","17.7"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","17.3"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","17.7"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","17.8"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","18.3"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","18.1"
"Tennessee","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","17.7"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","17.7"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","17.9"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","18.1"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","18"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","16.7"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","16.9"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","16.9"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","17.1"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","18"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","19"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","19.3"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","18"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","16.7"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","15.8"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","16"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","15.1"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","15.1"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","15.5"
"Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","14.8"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","30.1"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","27.2"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","26"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","23.6"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","12.9"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","12.5"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","11.8"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","12.4"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","10.5"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","11.7"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","11.3"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","10.6"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","10.5"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","10.4"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","10.8"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","10.5"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","15.7"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","15.8"
"West Virginia","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","15.2"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","19.3"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","18.5"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","19"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","23.1"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","18.4"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","18.8"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","18.8"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","19.6"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","19.5"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","20.7"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","26.9"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","23.9"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","21.8"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","20"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","18.4"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","18.6"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","14.8"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","14.3"
"Arizona","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","15"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","25"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","24.6"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","27.6"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","24.3"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","22.6"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","22.7"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","24.6"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","27.9"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","21.3"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","19.2"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","20.6"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","19.6"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","20.9"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","18.9"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","19.4"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","19.5"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","18.5"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","18.2"
"New Mexico","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","17.4"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","25.3"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","24.7"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","23.7"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","23.8"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","22"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","21.8"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","22.9"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","21.6"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","20.6"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","18.8"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","15.4"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","15.4"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","14"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","14.6"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","16.5"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","16.2"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","15.7"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","16.1"
"Oklahoma","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","15.4"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","28.2"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","27.6"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","29.5"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","30.5"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","27.8"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","28.8"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","28.3"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","27.3"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","25.8"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","27.4"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","31.5"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","31"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","29.2"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","30"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","28.3"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","25.5"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","24.1"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","25.6"
"Texas","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","24.5"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","34.3"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","34.3"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","20"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","20.1"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","22.4"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","23.4"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","24"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","24.2"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","23.4"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","23.1"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","27.3"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","25.7"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","24.7"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","23.9"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","25.3"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","25.1"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","25.4"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","25"
"Colorado","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","23.7"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","28.5"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","29"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","28.6"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","27.5"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","26.8"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","26.6"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","26.2"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","25.4"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","25"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","28.8"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","28.6"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","27.4"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","27.4"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","25.5"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","25.7"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","24.2"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","24"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","25.1"
"Idaho","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","25.3"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","22.7"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","20.8"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","20.6"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","19.3"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","20.4"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","19.1"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","18.5"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","18"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","17"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","17.6"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","16.6"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","15.8"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","15.1"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","15.1"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","15.5"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","15.5"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","15.7"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","15.8"
"Montana","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","15.8"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","30"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","31.3"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","26.9"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","26.9"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","31.2"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","30.5"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","25.6"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","25.3"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","25.8"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","25.2"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","25.5"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","25.5"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","22.5"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","23.2"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","24.7"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","24.8"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","25.7"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","25.3"
"Utah","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","25.6"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","21.9"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","23.3"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","36.4"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","36.3"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","14.2"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","14.4"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","14"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","10.3"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","10.7"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","21.1"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","17.7"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","11.7"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","11.7"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","3.8"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","4.1"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","10.9"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","10.1"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","15.8"
"Wyoming","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","15.8"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","20.1"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","17.5"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","16.4"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","15.5"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","13.5"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","12.5"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","12.2"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","11.2"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","11.4"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","10"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","14.6"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","11"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","13.4"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","13.4"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","14.1"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","12.3"
"Alaska","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","16.4"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","24.6"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","24.6"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","26"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","25.2"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","22.3"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","24"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","23.5"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","25.7"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","24.9"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","24.6"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","24.2"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","23.6"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","19.6"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","19.8"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","19.9"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","21.4"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","21.5"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","21.4"
"California","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","20.7"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","16"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","19.1"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","15.2"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","19.8"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","19.5"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","20.2"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","23.7"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","22"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","25"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","23.2"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","21.9"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","21.3"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","15.6"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","15.3"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2012","15.6"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2013","15.5"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2014","15"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2015","14.7"
"Hawaii","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2016","14.2"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1998","11.8"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","1999","11.1"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2000","16.9"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2001","17.7"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2002","16.1"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2003","18.6"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2004","17"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2005","16"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2006","15.6"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2007","16.8"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2008","16.6"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2009","20.6"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2010","21.5"
"Nevada","Elementary and Secondary Education Expenditures As a Percent of Total Expenditures","%","2011","21.5"
